0	0	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲公司2020年度进行了如下投资：\n（1）甲公司和A公司为同一母公司最终控制下的两家公司。2020年1月1日，甲公司向其母公司支付现金500万元，取得母公司拥有A公司100%的股权，于当日起能够对A公司实施控制。合并日A公司的净资产账面价值450万元，合并后A公司仍维持其独立法人地位继续经营，甲公司、A公司在合并前采用的会计政策相同。\n（2）2月10日，委托证券公司从二级市场购入B公司股票400万股，支付价款1 224万元（含已宣告但尚未发放的现金股利24万元），另支付相关交易费用8万元。甲公司取得B公司股票后，将其作为交易性金融资产核算。2月18日，收到价款中包含的现金股利24万元。\n（3）7月1日，购入C公司股票580万股，支付价款4 600万元，每股价格中包含已宣告但尚未发放的现金股利0.25元。占C公司有表决权股份的25%，对C公司的财务和经营决策具有重大影响，甲公司将其作为长期股权投资核算。\n同日C公司净资产的账面价值（与其公允价值不存在差异）为18 000万元。2020年7月1日至12月31日，C公司实现净利润600万元，宣告分配现金股利400万元。\n（4）12月31日，甲公司将持有的C公司股票出售，取得价款5 000万元。\n要求：根据上述资料，不考虑其他相关因素，分析回答下列小题。（答案中的金额单位用万元表示）\n根据资料（3），针对C公司长期股权投资说法正确的是（　　）。\nA.长期股权投资入账价值为4 500万元\nB.应确认投资收益180万元\nC.应确认其他综合收益100万元\nD.12月31日账面价值4 712万元
36	36	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲公司为一家影视文化传播公司，2019年1月1日，甲公司授权乙公司在其生产设计的文具上（包括笔记本、文具盒等），使用印有甲公司2019年所制作发行电视连续剧的海报图片等，授权期限为2年。此外，合同约定，甲公司收取的合同对价由两部分构成，一是50万元的固定金额的使用费，二是每年按照乙公司销售上述商品销售额的5％计算的提成。甲公司2019年制作发行的电视剧不少于5部，乙公司根据以往经验预计，甲公司2019年所制作发行的电视剧将会引起收视热潮。甲公司2019年一次性收入乙公司支付的50万元的固定金额使用费，乙公司2019年销售特许产品文具已确认的收入金额为1 000万元。假设甲公司授予的该项知识产权许可构成单项履约义务。则下列关于甲公司2019年有关确认收入的表述正确的有（    ）。\nA.甲公司收取的50万元固定金额使用费，应当在收到时点一次确认为收入\nB.甲公司基于乙公司销售额收取的提成收入，应当在乙公司实际销售完成时确认为收入\nC.2019年甲公司该笔业务应当确认的收入金额为75万元\nD.甲公司应当将该笔业务作为在某一时段内履行的履约义务
37	37	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲公司拥有联营企业乙公司35%的股权，拟出售30%的股权，甲公司持有剩余的5%股权，且对被投资方不具有重大影响。另甲公司拥有合营企业丙公司50%的股权，拟出售35%的股权,甲公司持有剩余的15%股权，且对被投资方不具有共同控制或重大影响。二者均符合划分为持有待售类别的条件，下列表述正确的有（　　）。\nA.甲公司应当将拟出售乙公司的30%股权划分为持有待售类别，不再按权益法核算\nB.甲公司将持有乙公司剩余5%的股权在前述30%的股权处置前，应当采用权益法进行会计处理\nC.甲公司应当将拟出售丙公司的35%股权划分为持有待售类别，不再按权益法核算\nD.甲公司应当将丙公司剩余15%的股权在前述35%的股权处置前，应当采用权益法进行会计处理
38	38	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nOn December 31, 2000 Upward Company executed a 10-year lease with annual payments of\n$400,000 beginning December 31, 2001 for factory equipment. The economic life of the\nequipment was 15 years. The interest rate implicit in the leas e was 7 percent. Upward__\nincremental borrowing rate was 9 percent. Under the terms of the lease, Upward may\npurchase the equipment at the end of the lease at the then-current fai r market value of the\nequipment. The fair market value of the equipment on December 31, 2000 was $3,200,000.\nIn its Statement of Cash Flows for the year ended December 31, 2001 Upward should include\nthe following related to the above transaction:\nA) cash flow from operations of -$196,660, cash flow from financing of -$203,340.\nB) cash flow from operations of $400,000.\nC) cash flow from operations of -$231,036, cash flow from financing of -$168,964.\nD) cash flow from operations of -$224,000, cash flow from financing of -$176,000.\n
39	39	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n按照现行会计准则规定，下列各项中，涉及公允价值计量的资产或负债的有（　　）。\nA.存货期末计量中的可变现净值\nB.以公允价值进行后续计量的投资性房地产\nC.以非货币性资产形式取得的政府补助\nD.以公允价值计量且其变动计入当期损益的金融负债
40	40	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n关于固定资产入账价值的确定，下列说法中不正确的有（      ）。\nA.企业接受投资者投入的固定资产，按固定资产的公允价值，借记“固定资产”科目，贷记“实收资本”（或“股本”）等科目\nB.同一控制下的企业合并，合并方企业在企业合并中取得的固定资产，公允价值能够可靠计量的，应当按照合并日在被合并方企业的公允价值计量\nC.企业外购固定资产的成本，包括购买价款、相关税费 、使固定资产达到预定可使用状态前所发生的可归属于该项资产的运输费、装卸费、安装费和专业人员服务费等\nD.对存在弃置义务的固定资产，应在取得固定资产时，按预计弃置费用，借记“固定资产”科目，贷记“预计负债”科目
41	41	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列个人或企业中，与甲公司没有构成关联方关系的是（      ）。\nA.甲公司与丙公司，甲公司对丙公司具有重大影响\nB.甲公司与其共同控制合营企业的乙公司\nC.甲公司与其董事会秘书的丈夫张三\nD.甲公司与其主要投资者王某控制的丁公司
42	42	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲公司和乙公司均为增值税一般纳税人，适用的增值税税率为13％，发生的下列交易事项中，假设均具有商业实质，按非货币性资产交换准则进行会计处理的是（   ）。\nA.甲公司以一批存货，与乙公司交换其持有丙公司的一项债权\nB.甲公司以一栋公允价值为2 000万元的厂房（增值税税率9%），换取乙公司一项公允价值为1 800万元高新专利技术（增值税税率为6%），同时甲公司收到补价272万元\nC.甲公司发行公允价值为1 000万元的股票，以换取乙公司一批公允价值为1 000万元的存货\nD.甲公司以公允价值为1 000万元的一台设备以及一项公允价值为200万元的商品使用权，换取乙公司一宗公允价值为1 600万元的土地使用权，并支付补价400万元
43	43	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nP Company and C Company are under contract to build identical buildings for Blue, Inc. on\nopposite sides of Blue__ market territory. Each contract is for three years for a total contract\nprice of $90 million. Each company__ costs are expected to be $60 million over the course of\nthe contract. In the contract__ first year, 2001, eac h company incurred $20 million in costs,\nissued advance billings of $15 million, and collected $10 million in cash.\nIf P Company used the percentage-of-completion method and C Company used the\ncompleted contract method to account for the Blue, Inc. proj ect in 2001, P Company__ retai ned\nearnings will be:\nA) $5 million higher than Company C's retained earnings.\nB)\nthe same as Company C's retained earnings because both company's billings were\nless than costs.\nC) $5 million lower than Company C's retained earnings.\nD) $10 million higher than Company C's retained earnings.\n
44	44	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n2020年3月1日，甲公司为购建厂房借入专门借款6 000万元，借款期限2年，年利率10%。2020年4月1日，甲公司购建活动开始并向施工方支付了第一笔款项2 000万元。在施工过程中，甲公司与施工方发生了质量纠纷，施工活动从2020年7月1日起发生中断。2020年12月1日，质量纠纷得到解决，施工活动恢复。假定甲公司闲置借款资金均用于固定收益债券短期投资，月收益率为0.5%。甲公司该在建厂房2020年度资本化的利息费用为（　　）万元。\nA.200\nB.120\nC.320\nD.340
45	45	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nUsing the following assumptions, calculate the stock price at which investors Helen Alba, who\nshorts the stock on margin, and Kobin Lubis, who purchases the stock on margin, will receive\na margin call.\n_ Market Price Per Share: $42\n_ Number of Shares Purchased: 1,000\n_ Holding Period: 1 year\n_ Ending Share Price: $50\n_ Initial Margin Requi rement: 45%\n_ Maintenance margin: 30%\n_ Transaction and borrowing cost: $0\nWhich of the following choices is closest to the correct answer? Alba will receive a margin call\nat a stock price of:\nA) $33.00 and Lubis will receive a margin call at a stock price of $37.66.\nB) $33.00 and Lubis will receive a margin call at a stock price of $53.45.\nC) $46.85 and Lubis will receive a margin call at a stock price of $33.00.\nD) $37.66 and Lubis will receive a margin call at a stock price of $53.45.\n
46	46	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n2022年1月1日，承租人甲公司与乙公司签订了一份机器租赁合同。当日，乙公司将该机器提供给甲公司开始使用。合同约定，租期10年，租金于每年年末支付，并按以下方式确定：第1年，租金是可变的，根据该机器在第1年下半年的实际产能确定；第2至10年，每年的租金根据该机器在第l年下半年的实际产能确定，即，租金将在第l年末转变为固定付款额。在租赁期开始日，甲公司无法确定租赁内含利率，其增量借款利率为5%。假设在第1年末，根据该机器在第1年下半年的实际产能所确定的租赁付款额为每年2万元。不考虑其他因素，下列有关甲公司的会计处理，正确的是（　　）。[已知（P/A，5%，9）=7.1078，（P/A，5%，10）=7.7217]\nA.在租赁期开始日，甲公司应确认租赁负债的金额为15.44万元\nB.2022年12月31日，租赁负债的账面价值为14.22万元\nC.2022年12月31日，甲公司支付的租金应当冲减租赁负债的账面价值\nD.2022年12月31日，甲公司应重新计量租赁负债，并采用修订后的折现率进行折现
47	47	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列有关企业合并的表述中，正确的是（    ）。\nA.母公司在不丧失控制权的情况下部分处置对子公司的长期股权投资，在合并财务报表中处置价款与处置长期股权投资相对应享有子公司可辨认净资产的差额应当计入投资收益\nB.对于非同一控制下多次交易实现的企业合并，合并报表中应确认的商誉，要通过比较各单项交易的总成本与购买日应享有的被投资单位可辨认净资产公允价值份额进行确定\nC.对于同一控制下的企业合并，不产生新的商誉\nD.非同一控制下企业合并，合并中取得的有关可辨认资产、负债公允价值只能暂时确定的，购买方不应以暂时价值为基础对企业合并进行确认和计量
48	48	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n公司适用的所得税税率为25%，2×18年末，公司持有MASON公司30%股权并具有重大影响，采用权益法核算，其初始投资成本为3 000万元。截至2×18年12月31日，公司该股权投资的账面价值为4 140万元，其中，因MASON公司2×18年实现净利润，公司按持股比例计算确认增加的长期股权投资账面价值900万元，因MASON公司持有的以公允价值计量且其变动计入其他综合收益的金融资产（不属于非交易性权益工具投资）本年公允价值变动增加的其他综合收益，公司按持股比例计算确认增加的长期股权投资账面价值240万元。公司计划于2×19年出售该项股权投资，出售计划已经股东大会批准，预计2×19年3月办理完毕相关资产过户手续，售价为7 800万元。2×18年12月31日，公司将其划分为持有待售非流动资产。税法规定，居民企业间的股息、红利免税。不考虑其他因素，公司2×18年末有关所得税的会计处理中，正确的有（    ）。\nA.长期股权投资的账面价值为4 140万元、计税基础为3 000万元\nB.确认递延所得税负债285万元\nC.确认所得税费用285万元\nD.递延所得税计入其他综合收益的金额为－60万元
49	49	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲公司于2019年1月1日购入某公司于当日发行的4年期、面值总额为3 000万元，一次还本、分期付息的公司债券，公司将其划分为以摊余成本计量的金融资产，分别于每年的1月5日支付上年度利息，票面年利率为5%，实际支付价款为3 100万元；另支付交易费用5万元，实际利率为4%。2020年12月31日甲公司该批债券的预计未来现金流量现值为2 500万元，假定不考虑其他因素，则甲公司在2020年末应确认的减值金额为（　　）。\nA.451.57万元\nB.552.37万元\nC.456.74 万元\nD.382.67万元
50	50	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列各项关于变更记账本位币会计处理的表述中，正确的是（      ）。\nA.记账本位币变更日，所有者权益项目按照历史汇率折算为变更后的记账本位币\nB.记账本位币变更日，资产负债项目按照当日的即期汇率折算为变更后的记账本位币\nC.记账本位币变更当年年初至变更日的利润表项目按照交易发生日的即期汇率折算为变更后的记账本位币\nD.记账本位币变更当年年初至变更日的现金流量表项目按照与交易发生日即期汇率近似的汇率折算为变更后的记账本位币
51	51	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列各项中，应在资产负债表“应付账款”项目列示的有（ ）。\nA.“应付票据”科目所属明细科目的贷方余额\nB.“预付账款”科目所属明细科目的贷方余额\nC.“应付账款”科目所属明细科目的贷方余额\nD.“应付账款”科目所属明细科目的借方余额
52	52	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n经海公司2021年11月发生消费税10万元，实际缴纳消费税10万元，缴纳增值税20万元，已知城市维护建设税的征收比率为7%，教育费附加的征收比率为3%。经海公司本月应当计入税金及附加的金额为（ ）万元。\nA.20\nB.13\nC.3\nD.33
53	53	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n2×18年1月1日，甲公司从非关联方购入乙公司60%股权，能够对乙公司的财务和经营决策实施控制。除乙公司外，甲公司无其他子公司。2×18年度，乙公司按照购买日可辨认净资产公允价值为基础计算实现的本年净利润为2 400万元，无其他所有者权益变动。2×18年末，甲公司合并财务报表中少数股东权益为960万元。2×19年度，乙公司按购买日可辨认净资产公允价值为基础计算的净亏损为5 400万元，无其他所有者权益变动。2×19年末，甲公司个别财务报表中所有者权益总额为9 600万元。不考虑其他因素，下列各项关于合并财务报表列报的表述中，正确的有（　　）。\nA.2×18年度少数股东损益为960万元\nB.2×19年度少数股东损益为－2 160万元\nC.2×19年12月31日少数股东权益为0\nD.2×19年12月31日归属于母公司股东权益为7 800万元
54	54	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n2×20年，甲公司发生的有关交易或事项如下：（1）甲公司以其生产的产品作为奖品，奖励给20名当年度被评为优秀的生产工人。上述产品的销售价格总额为500万元，销售成本为420万元；（2）根据甲公司确定的利润分享计划，以当年度实现的利润总额为基础，计算的应支付给管理人员利润分享金额为280万元；（3）甲公司于当年起对150名管理人员实施累积带薪年休假制度，每名管理人员每年可享受7个工作日的带薪年休假，未使用的年休假只能向后结转一个日历年度，超过1年未使用的权利作废，也不能得到任何现金补偿。2×20年，有10名管理人员每人未使用带薪年休假2天，预计2×21年该10名管理人员将每人休假9天。甲公司平均每名管理人员每个工作日的工资为300元。不考虑相关税费及其他因素，下列各项关于甲公司上述职工薪酬会计处理的表述中，正确的是（　　）。\nA.将自产的产品作为奖品发放应按420万元确认应付职工薪酬\nB.2×20年应确认10名管理人员未使用带薪年休假费用0.6万元并计入管理费用\nC.根据利润分享计划计算的2×20年应支付给管理人员的280万元款项应作为利润分配处理\nD.2×20年应从工资费用中扣除已享受带薪年休假权利的140名管理人员的工资费用29.4万元
55	55	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲公司销售商品产生应收乙公司货款1200万元，因乙公司资金周转困难，逾期已1年以上尚未支付，甲公司就该债权计提了240万元坏账准备。2×18年10月20日，双方经协商达成以下协议：乙公司以其生产的100件丙产品和一项应收银行承兑汇票偿还所欠甲公司货款。乙公司用以偿债的丙产品单件成本为5万元，市场价格（不含增值税）为8万元，银行承兑汇票票面金额为120万元。10月25日，甲公司收到乙公司的100件丙产品及银行承兑汇票，乙公司向甲公司开具了增值税专用发票，双方债权债务结清。甲、乙公司均为增值税一般纳税人，适用增值税税率均为13%。不考虑其他因素，下列各项关于甲公司该项交易会计处理的表述中，正确的有（  ）。\nA.确认债务重组损失144万元\nB.确认增值税进项税额80万元\nC.确认丙产品入账价值800万元\nD.确认应收票据入账价值120万元
56	56	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n2021年4月1日，某企业向银行借入一笔短期借款1 000 000元，期限为6个月，年利率6%，到期还本，利息按月计提、按季支付。2021年6月末，该企业短期借款利息的会计处理正确的是（　　）。\nA.借：财务费用　10 000\n应付利息　5 000\n贷：银行存款　15 000\nB.借：财务费用　10 000\n贷：银行存款　10 000\nC.借：财务费用　5 000\n应付利息　10 000\n贷：银行存款　15 000\nD.借：财务费用　5 000\n贷：银行存款　5 000
57	57	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列关于估值技术的表述中，错误的是（　　）。\nA.企业使用估值技术的目的是估计市场参与者在计量日当前市场情况下的有序交易中出售资产或者转移负债的价格\nB.市场技术通常包括市场法、收益法和成本法，企业在确定相关资产或负债的公允价值时，应按顺序选择上述三种估值方法\nC.企业在应用估值技术估计相关资产或负债的公允价值时，应当根据可观察的市场信息定期校准估值模型\nD.企业在公允价值计量中使用的估值技术一经确定，不得随意变更
58	58	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nClair Boschart is prepari ng for her CFA study group__ discussion of the security market line\n(SML). She asks her co-worker, a fellow CFA candidate, to review her summary of points.\nWhich of the following statements does the co-worker identify as INCORRECT? If:\nA) risk perception increases, the SML will rotate counterclockwise.\nB) inflation expectations increase, the SML will experience an upward parallel shift.\nC) economic growth decreases, the SML will experience an upward parallel shi ft.\nD) the capital markets tighten, the SML will experience an upward parallel shift.\n
59	59	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n日后期间发生的下列事项中属于非调整事项的有（      ）。\nA.资产负债表日后发生重大诉讼\nB.分配股票股利\nC.处置子公司\nD.发生巨额亏损
60	60	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列各项关于稀释每股收益的表述中，正确的有（　　）。\nA.亏损企业发行的行权价格低于当期普通股平均市场价格的股票期权具有稀释性\nB.对多项潜在普通股，稀释性潜在普通股应当按照其稀释程度从小到大的顺序计入稀释每股收益，直至稀释每股收益达到最小值\nC.盈利企业持有的增量每股收益小于当期基本每股收益的认股权证具有稀释性\nD.亏损企业签订的回购价格高于当期普通股平均市场价格的股份回购合同具有反稀释性
61	61	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n2×19年7月1日，甲公司向银行借入3000万元，借款期限2年，年利率4%（类似贷款的市场年利率为5%），该贷款专门用于甲公司办公楼的建造。2×19年10月1日，办公楼开始实体建造，甲公司支付工程款600万元。2×20年1月1日、2×20年7月1日又分别支付工程款1500万元、800万元。2×20年10月31日，经甲公司验收，办公楼达到预定可使用状态。2×20年12月31日，甲公司开始使用该办公楼。不考虑其他因素，下列各项关于甲公司建造办公楼会计处理的表述中，正确的是（　　）。\nA.借款费用开始资本化的时间为2×19年7月1日\nB.借款费用应予资本化的期间为2×19年7月1日至2×20年12月31日止\nC.按借款本金3000万元、年利率4%计算的利息金额作为应付银行的利息金额\nD.按借款本金3000万元、年利率4%计算的利息金额在资本化期间内计入建造办公楼的成本
62	62	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n下列各项中关于行政事业单位“零余额账户用款额度”科目的表述正确的是（　　）。\nA.该科目年末应无余额\nB.该科目属于负债科目\nC.借方登记收到财政直接支付到账额度\nD.贷方登记财政授权支付到账额度
63	63	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\nWhich of the following statements about portfolio diversification is TRUE?\nA)\nBecause diversi fication reduces the port folio's total risk, it necessarily reduces the\nport folio's return.\nB)\nNinety-five percent of the risk reducing benefits of diversification occurs when\napproximately 20 individual securities have been added to the portfolio.\nC) Proper diversification can reduce or eliminate a portfolio's nonsystematic risk.\nD) Proper diversification can reduce or eliminate a portfolio's systematic risk.\n
64	64	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n2018年1月1日，甲公司为乙公司的1 000万元债务中的60％提供担保。2018年6月1日，乙公司因无力偿还到期债务被债权人起诉。至2018年12月31日，法院尚未作出判决。经咨询律师，甲公司认为有60％的可能性需要承担全部保证责任并承担诉讼费用４万元。2019年2月10日，法院作出判决，甲公司需要承担全部的担保责任和诉讼费用。甲公司表示服从法院判决，于当日履行了担保责任，并支付了4万元的诉讼费用。甲公司2018年财务报告于2019年2月20日经董事会批准报出。不考虑其他因素，下列关于甲公司对该事项的会计处理中，正确的有（　　）。\nA.在2019年实际支付担保款项时才需进行会计处理\nB.在2018年的利润表中将预计的诉讼费用4万元确认为管理费用\nC.在2018年的利润表中确认营业外支出600万元\nD.在2018年的财务报表附注中披露或有负债600万元
65	65	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n甲公司2018年1月1日，从银行借入100万元的短期借款，以满足季节性生产对资金的需求，该借款期限为6个月，年利率为3.6%（与实际利率一致），月末计息，分季付息。下列各项中，该公司会计处理正确的是（      ）。\nA.2018年1月31日计提利息时，借记“财务费用”0.3  贷记“短期借款”0.3\nB.2018年6月30日计提利息时，借记“财务费用”0.9  贷记“应付利息”0.9\nC.2018年1月1日从银行借入短期借款时，借记“银行存款”100  贷记“短期借款”100\nD.2018年1月31日，计提利息时，借记“管理费用”0.3  贷记“应付利息”0.3
66	66	请你扮演一位金融和会计领域专家，你会面临用户提出的一些问题，你要给出解决问题的思考过程和最终答案。你要首先在头脑中思考推理过程，然后向用户提供答案。最后，答案要用 $\boxed{答案}$的形式输出。\n问题：\n20×1年度，甲公司发生的相关交易或事项如下：(1)4月1日，甲公司收到先征后返的增值税600万元。(2)6月30日，甲公司以8 000万元的拍卖价格取得一栋已达到预定可使用状态的房屋，该房屋的预计使用年限为50年。当地政府为鼓励甲公司在当地投资，于同日拨付甲公司2 000万元，作为对甲公司取得房屋的补偿。(3)8月1日，甲公司收到政府拨付的300万元款项，用于正在建造的新型设备。至12月31日，该设备仍处于建造过程中。(4)10月10日，甲公司收到当地政府追加的投资500万元。甲公司按年限平均法对固定资产计提折旧。已知甲公司对取得的政府补助采用总额法核算。下列各项关于甲公司上述交易或事项会计处理的表述中，正确的是(　　)。\nA.收到政府拨付的房屋补助款应冲减所取得房屋的成本\nB.收到先征后返的增值税应确认为与收益相关的政府补助\nC.收到政府追加的投资应确认为递延收益并分期计入损益\nD.收到政府拨付用于新型设备的款项应冲减设备的建造成本
